snapped_at,price,market_cap,total_volume
2020-02-22 00:00:00 UTC,0.25355390306770664,47378015.44050857,6226554.381753546
2020-02-23 00:00:00 UTC,0.2627422313386829,49356959.964314625,5316919.678911215
2020-02-24 00:00:00 UTC,0.2624808215008998,49299639.34618459,5372548.602038533
2020-02-25 00:00:00 UTC,0.24526159357715532,46117540.37210448,4370439.930997991
2020-02-26 00:00:00 UTC,0.23264574612899994,43736824.09455052,5141396.69440429
2020-02-27 00:00:00 UTC,0.21425054763525667,40242183.94177817,6586674.527786952
2020-02-28 00:00:00 UTC,0.22524075741338226,42196535.80063404,8135397.178514377
2020-02-29 00:00:00 UTC,0.218363268830093,41114465.48192578,8108912.564540677
2020-03-01 00:00:00 UTC,0.22074769479450135,41373738.67962138,6822512.184507681
2020-03-02 00:00:00 UTC,0.24154316153578334,45111298.47303016,7355655.445821857
2020-03-03 00:00:00 UTC,0.24671556180979265,46292818.78592216,8350896.172482973
2020-03-04 00:00:00 UTC,0.24031068620817925,45145812.91146174,4415208.418645069
2020-03-05 00:00:00 UTC,0.23688294210164204,44543112.05220674,4820170.2206068775
2020-03-06 00:00:00 UTC,0.23880050900411484,44904928.07506236,4666778.284925111
2020-03-07 00:00:00 UTC,0.23752700091602452,44716793.186419494,3641365.9304962307
2020-03-08 00:00:00 UTC,0.23517225946693732,44087597.142877474,3105969.7888699505
2020-03-09 00:00:00 UTC,0.2093986118663249,39214484.91615343,3051897.4288752214
2020-03-10 00:00:00 UTC,0.20899824255801752,39293304.941486746,11365039.505708845
2020-03-11 00:00:00 UTC,0.20537238199861008,38806299.14943438,3083099.813222213
2020-03-12 00:00:00 UTC,0.20008789435360108,37639547.64332464,3943812.0695540663
2020-03-13 00:00:00 UTC,0.15595520064953586,28736964.54752919,4990319.75397115
2020-03-14 00:00:00 UTC,0.16232878269909098,30096849.499130886,2858993.956054721
2020-03-15 00:00:00 UTC,0.1488207178540903,27954940.34017099,1658293.0308914369
